tick	_total	create	finish	memory	needList	run
17239200	2869,3	44	0,3	333,6	551,3	1919,5
17239300	2914,5	43,3	0,1	343,7	513,8	2005,2
17239400	3094,3	48,6	0,1	263,8	565,3	2209
17239500	2996,2	41,4	0,1	249,1	493,3	2206,2
17239600	3263,3	11,8	0,1	366,8	561,8	2312,7
17239700	3264,2	32,9	0,2	298,5	557,9	2365,6
17239800	3592,3	21,4	0,2	327,5	548,1	2686,5
17239900	3364,6	28,6	0,1	288,6	613,5	2426,2
17240000	3494,3	44,3	0,2	372,8	596,1	2473,2
17240100	3497,5	48,4	0,1	234	529,5	2677,9
