tick	_total	create	finish	memory	needList	run
17257994	4246,8	15,7	0,1	258,6	743,1	3220,5
17258095	4522,5	7,2	0,1	367,8	668,8	3468,6
17258195	4083,6	8,6	0,1	305,6	672,2	3088,6
17258295	4178,9	18,5	0,1	397,5	739,9	3014,6
17258395	4344,3	8,3	0,1	331,5	727,6	3267,7
17258495	3897,4	6,6	0,1	388,1	759,4	2734,8
17258595	4015,4	21,2	0,1	312,7	776,3	2896,3
17258695	3983,5	35,6	0,1	272,9	628,7	3037,8
17258795	4494,2	18,8	0,1	379,6	694,2	3388,5
